Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	82021948.0	4.01665146820113	105.89610176481818
chr1	82021982.0	5.348234176782332	105.8962836047802
chr1	82022250.0	12.952778873091798	105.89975494951818
chr1	82023293.0	0.39142904985650495	105.90016321001718
chr1	82023425.0	0.2951528789455179	105.90020217019722
chr1	82026242.0	0.11732224102947289	105.9005326669502
chr1	82026691.0	0.10659035193508186	105.90058052601822
chr1	82032594.0	0.09906340674124489	105.90116529730821
chr1	82034389.0	0.07811020947470716	105.90130550513422
chr1	82035392.0	0.08449842271326734	105.90139025705219
chr1	82038966.0	0.09777657134881983	105.9017397105182
chr1	82039630.0	0.06997619126717651	105.9017861747092
chr1	82039742.0	0.03256050895572571	105.9017898214862
chr1	82040139.0	0.05852069522282842	105.9018130542022
chr1	82041857.0	0.08315970371716729	105.9019559225732
chr1	82043165.0	0.07914593043738274	105.90205944545019
chr1	82047402.0	0.06996682983373952	105.9023558949082
chr1	82049221.0	0.07540051896024651	105.90249304845219
chr1	82053231.0	0.06342359476311142	105.90274737706719
chr1	82058484.0	0.06807094707877427	105.9031049537522
chr1	82058734.0	0.03728475195430292	105.90311427494018
chr1	82059043.0	0.10394457932714632	105.9031463938152
chr1	82059655.0	0.11594332189469497	105.9032173511282
chr1	82061544.0	0.15382201111540303	105.9035079209072
chr1	82062377.0	0.7727226146470821	105.9041515988452
chr1	82063209.0	0.7915883846017107	105.90481020038118
chr1	82067691.0	1.2041992108440143	105.9102074212442
chr1	82067863.0	0.7120736222267898	105.91032989790722
chr1	82075238.0	0.1271205932198427	105.9112674122822
chr1	82075988.0	0.10517979065601442	105.91134629712519
chr1	82076012.0	0.034364707820107775	105.91134712187818
chr1	82076196.0	0.07407679354944617	105.91136075200819
chr1	82078960.0	0.08578029558450358	105.9115978487452
chr1	82079453.0	0.11853911561595337	105.9116562885292
chr1	82080164.0	0.17599790577939609	105.9117814230402
chr1	82082634.0	0.19882886112963563	105.91227253032719
chr1	82083213.0	0.18411305010524212	105.91237913178321
chr1	82086175.0	0.1706349068134363	105.9128845523772
chr1	82089131.0	0.5944029353881624	105.9146416074542
chr1	82092367.0	0.041136172439002014	105.91477472410821
chr1	82092370.0	0.031610999447669506	105.9147748189412
chr1	82092448.0	0.02635143585959481	105.91477687435321
chr1	82093029.0	0.08486430120349296	105.9148261805122
chr1	82093648.0	0.09824745395050971	105.9148869956862
chr1	82094381.0	0.098018230544092	105.91495884304919
chr1	82097811.0	0.07229954490100414	105.91520683048819
chr1	82098187.0	0.15903576063634475	105.91526662793419
chr1	82099832.0	0.1483911592746944	105.91551073139121
chr1	82100071.0	0.09384960672103938	105.9155331614472
chr1	82100854.0	0.07849687992332073	105.9155946245042
chr1	82101123.0	0.08253163198045527	105.91561682551318
chr1	82101228.0	0.02335049541237649	105.91561927731522
chr1	82101406.0	0.02012864030759599	105.91562286021318
chr1	82103280.0	0.04244349306877487	105.9157023993192
chr1	82103645.0	0.04274941097127626	105.91571800285419
chr1	82104005.0	0.043259369419956784	105.91573357622718
chr1	82105298.0	0.04270668367746381	105.91578879596918
chr1	82106006.0	0.050325922322114004	105.9158244267222
chr1	82111619.0	0.08051640495429337	105.91627636530319
chr1	82120214.0	0.08657571227445458	105.9170204835502
chr1	82120437.0	0.05747458294841929	105.9170333003822
chr1	82120478.0	0.053978414886908625	105.91703551349721
chr1	82122103.0	0.05211646030672385	105.9171202027452
chr1	82123693.0	0.054485545284198286	105.9172068347622
chr1	82127347.0	0.061594879855214654	105.91743190245319
chr1	82128124.0	0.1472057657831822	105.91754628133322
chr1	82129898.0	0.197540537201597	105.9178967182462
chr1	82131496.0	0.060195037544690196	105.9179929099162
chr1	82138671.0	0.11438785505119028	105.9188136427762
chr1	82144165.0	0.07477781325185051	105.91922447208219
chr1	82145624.0	0.2792532590764837	105.91963190258718
chr1	82149078.0	0.36058278199138605	105.92087735551618
chr1	82150653.0	1.7585287365194282	105.92364703827621
chr1	82156800.0	1.875135113711804	105.9351734938202
chr1	82159261.0	0.28356322348678115	105.9358713429132
chr1	82161436.0	1.870017862524267	105.93993863176419
chr1	82165759.0	2.164020168867454	105.94929369095419
chr1	82166851.0	0.8160903543856984	105.95018486162118
chr1	82179394.0	0.4081945016346355	105.9553048452552
chr1	82179794.0	0.1587597175145561	105.95536834914219
chr1	82180440.0	0.18765601084330452	105.9554895749252
chr1	82182143.0	3.326085886077116	105.96115389918918
chr1	82183550.0	0.1538231968789526	105.9613703284272
chr1	82184591.0	0.13471360229702706	105.9615105652872
chr1	82184696.0	0.031953123880157364	105.9615139203652
chr1	82185446.0	0.06090297999132114	105.9615595976002
chr1	82191796.0	0.06611543118128972	105.9619794305882
chr1	82193817.0	0.0665923622030033	105.9621140137522
chr1	82198917.0	0.045743697644054775	105.96234730661018
chr1	82199674.0	0.03880690094707483	105.9623766834342
chr1	82203900.0	0.042993700894128725	105.9625583748142
chr1	82206442.0	0.04135697403912054	105.96266350424219
chr1	82206673.0	0.02079506926251766	105.96266830790319
chr1	82208017.0	0.04328902232442729	105.9627264883492
chr1	82211434.0	0.05225008018640995	105.96290502687319
chr1	82212990.0	0.047970384961065884	105.9629796687922
chr1	82213339.0	0.06188160173393267	105.9630012654712
chr1	82215413.0	0.18292717020086513	105.9633806564222
chr1	82217759.0	0.19560977792057158	105.9638395569612
chr1	82218658.0	0.12200795996102026	105.9639492421172
chr1	82219644.0	0.04038755374039732	105.9639890642452
chr1	82223165.0	0.041040249078781454	105.9641335669622
chr1	82225201.0	0.04869426965293736	105.96423270849522
chr1	82226026.0	0.05205622423518159	105.9642756548802
chr1	82226948.0	0.049381613861902686	105.96432118472819
chr1	82226975.0	0.05838685242283477	105.96432276117321
chr1	82229985.0	0.04848504451643881	105.96446870115719
chr1	82231164.0	0.034784148429014096	105.9645097116682
chr1	82233749.0	0.03740628820506929	105.9646064069232
chr1	82234294.0	0.04076680731461672	105.96462862483318
chr1	82235719.0	0.04004494808453417	105.9646856888842
chr1	82238045.0	0.03224761951460901	105.96476069684721
chr1	82239231.0	0.029806521072190766	105.96479604738118
chr1	82242418.0	0.03042880357920136	105.96489302397819
chr1	82243452.0	0.032114970029105204	105.9649262308572
chr1	82244154.0	0.03932904699473236	105.96495383984819
chr1	82249137.0	0.03445731988899006	105.9651255406732
chr1	82253845.0	0.03117385811022366	105.96527230719718
chr1	82255631.0	0.11510094177259315	105.9654778774792
chr1	82259632.0	0.09452359685082871	105.96585606639019
chr1	82259964.0	0.11994737951476142	105.96589588892019
chr1	82261977.0	0.14721111972369785	105.9661922249042
chr1	82267382.0	0.19297910508727248	105.96723527696719
chr1	82268453.0	0.10685845284758475	105.96734972237019
chr1	82268660.0	0.02111634784152803	105.96735409345419
chr1	82269173.0	0.058710703701745394	105.9673842120452
chr1	82269882.0	0.0541035261049409	105.96742257144521
chr1	82271754.0	0.05611532425435981	105.9675276193322
chr1	82273489.0	0.0953486138233878	105.9676930491772
chr1	82273995.0	0.05667678063716658	105.9677217276282
chr1	82274862.0	0.07348234717875468	105.96778543682319
chr1	82277701.0	0.10293720605627918	105.9680776755512
chr1	82278053.0	0.6630077102281524	105.9683110542652
chr1	82284519.0	0.753271591092436	105.9731817083732
chr1	82289515.0	0.5695353927120537	105.9760271071952
chr1	82291000.0	0.18497272391313244	105.97630179169019
chr1	82294566.0	0.21372569433591415	105.97706393751619
chr1	82295992.0	0.19069803576355884	105.9773358729152
chr1	82296424.0	1.7063492638940219	105.97807301579721
chr1	82297305.0	0.8490631895442309	105.97882104046718
chr1	82300837.0	8.25478589864273	106.0079769442612
chr1	82303426.0	8.241812368868718	106.0293149964842
chr1	82310014.0	0.18587963676447333	106.0305395715312
chr1	82311747.0	0.1892961402169138	106.0308676217422
chr1	82313670.0	0.18331377586559833	106.03122013413318
chr1	82315908.0	1.7700710183196482	106.03518155307219
chr1	82316107.0	0.019339919664623756	106.0351854017162
chr1	82323905.0	0.11894453616101319	106.03611293120917
chr1	82326714.0	0.04130490282118786	106.03622895668121
chr1	82333585.0	0.04204117304405426	106.03651782158119
chr1	82340067.0	0.03897607219905445	106.03677046448118
chr1	82344528.0	0.03945711163672939	106.03694648265619
chr1	82349060.0	0.05675259091037116	106.0372036853982
chr1	82352505.0	0.05187057764584712	106.0373823795382
chr1	82352555.0	0.029819879898695945	106.03738387053218
chr1	82357238.0	0.03380485500921313	106.03754217866819
chr1	82357544.0	0.03852540198839087	106.0375539674412
chr1	82360222.0	0.03434603696629225	106.03764594612821
chr1	82363580.0	0.03379090142763777	106.03775941597519
chr1	82363876.0	0.030917020295247143	106.0377685674132
chr1	82364027.0	0.0050339934134340574	106.03776932754621
chr1	82369436.0	0.043522350711760416	106.03800473994121
chr1	82373319.0	0.046441026009333385	106.0381850704452
chr1	82373351.0	0.22555274936664205	106.03819228813319
chr1	82374174.0	0.06930739125798878	106.0382493281162
chr1	82377329.0	0.07416461331989786	106.03848331747122
chr1	82379430.0	0.054528739639654836	106.0385978823532
chr1	82394648.0	0.0543594007759657	106.03942512371421
chr1	82406929.0	0.08654436837385641	106.0404879751022
chr1	82411256.0	0.0865123628363187	106.04086231409619
chr1	82411343.0	0.060181114957325414	106.0408675498532
chr1	82412545.0	0.1636547570708592	106.0410642628712
chr1	82412854.0	0.09352665374991938	106.04109316260721
chr1	82436179.0	0.09512428685914578	106.0433119365982
chr1	82439796.0	0.08118436328824442	106.04360558044021
chr1	82440885.0	0.0392932763906123	106.0436483708182
chr1	82441305.0	0.02775677382752898	106.0436600286632
chr1	82443298.0	0.03378970647443085	106.04372737154821
chr1	82443427.0	0.011577240182890284	106.04372886501218
chr1	82444197.0	0.03028581431124905	106.0437521850892
chr1	82445693.0	0.029754514697624766	106.04379669784319
chr1	82446342.0	0.03671976271274734	106.0438205289692
chr1	82447608.0	0.03248795734242163	106.04386165872319
chr1	82451804.0	0.035588746187506355	106.04401098910219
chr1	82457097.0	0.03475089476594141	106.04419492558819
chr1	82459055.0	0.032868477020576534	106.04425928206621
chr1	82469229.0	0.032766206408636984	106.0445926454502
chr1	82470083.0	0.040569259947279473	106.0446272915982
chr1	82470960.0	0.3352335416129293	106.0449212914142
chr1	82472826.0	0.07083311362344588	106.04505346600422
chr1	82473645.0	0.08695952134524008	106.04512468585219
chr1	82475361.0	0.05704373834830151	106.04522257290719
chr1	82476729.0	0.0555020679811863	106.04529849973619
chr1	82480529.0	0.05695745579041494	106.04551493806821
chr1	82482988.0	0.03466051118395745	106.0456001682652
chr1	82493498.0	0.04697343139894986	106.04609385902921
chr1	82494212.0	0.0461834495601314	106.0461268340122
chr1	82494768.0	0.04475094783629174	106.0461517155392
chr1	82499288.0	0.044110678761168566	106.04635109580718
chr1	82500681.0	0.04668520748098434	106.04641612830122
chr1	82502368.0	0.0467973769911222	106.0464950754762
chr1	82503603.0	0.04700636194314136	106.04655312833319
chr1	82505021.0	0.03711489704507979	106.0466057572572
chr1	82507671.0	0.038015665656427514	106.04670649877119
chr1	82517630.0	0.0380788028921753	106.04708572556919
chr1	82518117.0	0.03702449693581047	106.04710375649921
chr1	82521265.0	0.03738255908524277	106.04722143679521
chr1	82521796.0	0.03375032579002751	106.0472393582182
chr1	82521829.0	0.020369515313535827	106.04724003041221
chr1	82525488.0	0.036140414596730334	106.0473722681892
chr1	82526976.0	0.03670964111901845	106.0474268921352
chr1	82531619.0	0.037196023694292195	106.04759959327322
chr1	82532680.0	0.03725735721027642	106.04763912332922
chr1	82536838.0	0.035222572870121656	106.0477855787872
chr1	82537793.0	0.04040580523291835	106.0478241663312
chr1	82546881.0	0.05342520708614453	106.04830969461321
chr1	82551067.0	0.06294776182131351	106.04857319394418
chr1	82552064.0	0.05482523271390928	106.04862785470121
chr1	82554627.0	0.05294239094514475	106.0487635460492
chr1	82556074.0	0.050451125083038686	106.04883654882718
chr1	82557134.0	0.05656891792896976	106.0488965118802
chr1	82562070.0	0.0545452139396429	106.04916574705621
chr1	82569291.0	0.05512502866654014	106.04956380488821
chr1	82572560.0	0.05448850810883601	106.0497419278212
chr1	82573656.0	0.05932555655489238	106.04980694863119
chr1	82573809.0	0.01821743142104751	106.04980973589821
chr1	82579063.0	0.027103300913924287	106.0499521366412
chr1	82580045.0	0.026899809579635853	106.0499785522542
chr1	82580953.0	0.024868922897497012	106.05000113323621
chr1	82581470.0	0.03382431721858113	106.0500186204082
chr1	82582878.0	0.027132136355815947	106.05005682245618
chr1	82583188.0	0.08891579679562535	106.0500843863532
chr1	82586993.0	0.08429194953943601	106.0504051172212
chr1	82588192.0	0.07989164053174269	106.05050090729819
chr1	82591172.0	0.06177447215118233	106.0506849952252
chr1	82591422.0	0.1594590680156216	106.05072485999221
chr1	82593827.0	0.09697630560385506	106.05095808800718
chr1	82594048.0	0.018839438960092766	106.0509622515232
chr1	82594435.0	0.05104752716313444	106.0509820069162
chr1	82596891.0	0.19663166897254816	106.05146493429521
chr1	82607590.0	0.14358674034782856	106.05300116883018
chr1	82608500.0	0.02027098792803292	106.0530196154292
chr1	82610452.0	0.023482303795441434	106.05306545288622
chr1	82611905.0	0.021473023389371917	106.05309665318919
chr1	82612282.0	0.01717879575579145	106.0531031295952
chr1	82616483.0	0.01767782646971698	106.0531773941442
chr1	82626629.0	0.01788532278688999	106.0533588586292
chr1	82627368.0	0.01850557105839562	106.0533725342462
chr1	82634972.0	0.01976721409785206	106.05352284414221
chr1	82641810.0	0.020680214827131695	106.0536642554512
chr1	82644734.0	0.018671478454252707	106.05371885085418
chr1	82647876.0	0.02190069255928255	106.05378766283022
chr1	82648799.0	0.020667629472289062	106.05380673905222
chr1	82650845.0	0.02422328299061957	106.05385629988922
chr1	82654730.0	0.022676600254253033	106.0539443984812
chr1	82655666.0	0.020833817300016617	106.0539638989342
chr1	82655859.0	0.004792984505544023	106.05396482398021
chr1	82661232.0	0.024369451142273395	106.0540957610412
chr1	82669703.0	0.025326055011099934	106.0543102980532
chr1	82689379.0	0.04704516024686113	106.05523595862621
chr1	82696585.0	0.05351058548322544	106.05562155590519
chr1	82697557.0	0.08650849383707937	106.0557056421612
chr1	82698948.0	0.08412510423586472	106.0558226601812
chr1	82700733.0	0.085983634168976	106.0559761409682
chr1	82705300.0	0.20915605518074673	106.05693135667221
chr1	82705517.0	0.21621336857717435	106.05697827497318
chr1	82705669.0	0.2126763817687417	106.05701060178322
chr1	82705708.0	0.011765153501003694	106.0570110606242
chr1	82706172.0	24.893497946114387	106.06856164367119
chr1	82707788.0	15.294545285274708	106.0932776288522
chr1	82710316.0	1.3873641720684018	106.0967848854792
chr1	82719850.0	0.0805175668139639	106.09755253996119
chr1	82723177.0	0.09057061406572998	106.0978538683942
chr1	82731291.0	0.27700261683704247	106.10010146762721
chr1	82738255.0	0.16140169643862706	106.1012254690412
chr1	82739917.0	0.15671985498888097	106.1014859374402
chr1	82740638.0	0.15211834397884916	106.10159561476621
chr1	82740815.0	0.13228583047054862	106.1016190293582
chr1	82741260.0	0.15861919998795285	106.1016896149022
chr1	82742597.0	0.08187562003964455	106.10179908260619
chr1	82744676.0	0.0898230476258854	106.10198582472219
chr1	82746561.0	0.10726192148520891	106.10218801344419
chr1	82757949.0	0.14339594169174213	106.10382100642818
chr1	82758869.0	0.08066373371763268	106.10389521706321
chr1	82759129.0	0.05067834999513603	106.10390839343421
chr1	82769819.0	0.07433655444231933	106.1047030512012
chr1	82774760.0	0.052153287393187864	106.10496074059421
chr1	82782543.0	0.052116649362521375	106.1053663644762
chr1	82788472.0	0.028690159386059202	106.10553646843118
chr1	82793684.0	0.028381758826991888	106.1056843941582
chr1	82799345.0	0.029856403109460354	106.10585341125619
chr1	82800342.0	0.032641546638029754	106.1058859548782
chr1	82802227.0	0.031882378777484205	106.1059460531622
chr1	82804833.0	0.03352510053859384	106.1060334195742
chr1	82807936.0	0.0327135958764573	106.10613492986221
chr1	82815399.0	0.03349681910643244	106.1063849166232
chr1	82819826.0	0.033420664332713616	106.10653286990419
chr1	82828191.0	0.03246692839357797	106.1068044557602
chr1	82830145.0	0.03344246263378933	106.1068698023322
chr1	82831305.0	0.026654709495526983	106.1069007217952
chr1	82836370.0	0.027471950638400876	106.10703986722518
chr1	82838550.0	0.028961047708825297	106.1071030023092
chr1	82839863.0	0.01949364661634677	106.10712859746721
chr1	82843852.0	0.018472624714972012	106.1072022847672
chr1	82855145.0	0.01833850544607077	106.1074093815092
chr1	82856256.0	0.017305844284762277	106.1074286083022
chr1	82859739.0	0.01672745679234456	106.1074868700342
chr1	82868474.0	0.01594534184247823	106.1076261525952
chr1	82869977.0	0.01389164670513688	106.10764703174019
chr1	82873724.0	0.013340031226919062	106.1076970168372
chr1	82878218.0	0.015039757677195679	106.10776460550821
